lead_id,created_at,first_name,last_name,email,phone,country,source,campaign,funnel_type,landing_page,utm_source,utm_medium,utm_campaign,assigned_setter,assigned_closer,current_stage,lead_score,contacted_at,first_response_at,booking_id,sale_id
lead_1b5d1680962b,2026-06-18T05:55:28,Darius,Mendoza,mendozakevin@example.net,1 (134) 655-7922,Mexico,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Jordan Lee,Casey Bennett,New Lead,76,2026-06-18T06:20:28,2026-06-18T07:12:28,,
lead_2f06b340663e,2026-05-20T07:15:40,John,Williams,ashley46@example.org,293 900 2512,Mexico,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Alex Morgan,Morgan Reed,New Lead,45,2026-05-20T09:08:40,2026-05-20T08:12:40,,
lead_d844ee079c00,2026-03-10T07:46:09,James,Shields,michele58@example.net,+1 (435) 957-0861,United States,Referral,Partner Referral,Referral,/partner-referral,referral,organic,partner_referral,Taylor Brooks,Riley Carter,New Lead,71,2026-03-10T09:38:09,2026-03-10T09:13:09,,
lead_cd48330a6c84,2026-01-06T07:27:51,Sheryl,Green,angela34@example.net,1 (166) 311-3885,United States,Meta Ads,Mentorship VSL,Evergreen,/mentorship-vsl,meta_ads,paid_social,mentorship_vsl,Alex Morgan,Riley Carter,New Lead,59,2026-01-06T07:45:51,2026-01-06T07:51:51,,
lead_7ff5df9a6f9f,2026-01-01T14:20:03,Nicole,Phillips,jamesrussell@example.net,403 347 4246,Canada,Google Ads,High Intent Search,Evergreen,/high-intent-search,google_ads,cpc,high_intent_search,Jordan Lee,Casey Bennett,New Lead,64,2026-01-01T16:07:03,2026-01-01T14:27:03,,
lead_01bf35ebee42,2026-01-31T15:30:21,Diana,Smith,elizabethklein@example.com,(368) 008-5294 x690,Canada,Organic,Organic Content,Organic,/organic-content,organic,organic,organic_content,Taylor Brooks,Morgan Reed,New Lead,36,2026-01-31T16:38:21,2026-01-31T15:44:21,,
lead_2349eb90ca79,2026-06-03T21:58:50,Olivia,Valdez,skim@example.org,343-043-5023 x850,Canada,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Taylor Brooks,Morgan Reed,New Lead,85,2026-06-03T23:24:50,2026-06-03T22:07:50,,
lead_c35d417c60e0,2026-04-26T03:40:31,Fernando,Hansen,robert52@example.com,1 (323) 328-2930,United States,Meta Ads,Mentorship VSL,Evergreen,/mentorship-vsl,meta_ads,paid_social,mentorship_vsl,Alex Morgan,Morgan Reed,New Lead,82,2026-04-26T05:08:31,2026-04-26T04:00:31,,
lead_83a772ecc45e,2026-03-18T09:48:56,Allen,Rivera,lewisnatalie@example.org,833-467-7116,Mexico,Google Ads,High Intent Search,Evergreen,/high-intent-search,google_ads,cpc,high_intent_search,Taylor Brooks,Morgan Reed,New Lead,30,2026-03-18T11:29:56,2026-03-18T10:09:56,,
lead_916f99de6fbf,2026-06-29T06:00:55,Michael,Cabrera,jchase@example.com,1 (353) 024-5301,United States,Meta Ads,Evergreen Wealth,Evergreen,/evergreen-wealth,meta_ads,paid_social,evergreen_wealth,Taylor Brooks,Morgan Reed,New Lead,77,2026-06-29T08:27:55,2026-06-29T06:13:55,,
lead_7446cf6498db,2026-02-08T11:59:14,Renee,Navarro,lisa23@example.org,(142) 028-4719,United States,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Alex Morgan,Morgan Reed,New Lead,58,2026-02-08T13:11:14,2026-02-08T12:28:14,,
lead_ada573df1514,2026-04-27T14:01:58,Christopher,Robbins,dorothyanderson@example.org,1 (607) 648-7177,Canada,Google Ads,Real Estate Mentorship,Evergreen,/real-estate-mentorship,google_ads,cpc,real_estate_mentorship,Jordan Lee,Morgan Reed,New Lead,65,2026-04-27T15:12:58,2026-04-27T14:38:58,,
lead_3951add6d36f,2026-01-03T17:46:48,Mallory,Gutierrez,sarawilliams@example.com,(138) 727-2581 x225,Canada,Email Campaign,Database Reactivation,Evergreen,/database-reactivation,email_campaign,organic,database_reactivation,Jordan Lee,Riley Carter,New Lead,80,2026-01-03T20:05:48,2026-01-03T19:06:48,,
lead_4f00622e9c2b,2026-05-19T13:26:52,Leah,Richards,paul84@example.net,1-382-373-3791,Canada,Organic,Organic Content,Organic,/organic-content,organic,organic,organic_content,Jordan Lee,Casey Bennett,New Lead,36,2026-05-19T14:23:52,2026-05-19T13:50:52,,
lead_61289bcd9fce,2026-01-26T06:46:22,Cory,Miller,wilsonstephen@example.net,835-869-0170,Mexico,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Taylor Brooks,Morgan Reed,New Lead,71,2026-01-26T08:41:22,2026-01-26T07:09:22,,
lead_05add7bab07b,2026-05-22T02:42:18,Kelly,Johnson,carmengomez@example.net,1-352-951-7122,Canada,Direct,Direct Traffic,Evergreen,/direct-traffic,direct,organic,direct_traffic,Alex Morgan,Casey Bennett,New Lead,42,2026-05-22T05:40:18,2026-05-22T02:57:18,,
lead_24b77e86f10c,2026-02-26T08:23:49,Rebecca,Dougherty,john87@example.org,605 422 1626,Canada,Webinar,5-Day Investor Challenge,Webinar,/5-day-investor-challenge,webinar,organic,5-day_investor_challenge,Jordan Lee,Morgan Reed,New Lead,66,2026-02-26T09:35:49,2026-02-26T09:06:49,,
lead_09e85afd133d,2026-01-17T15:34:16,Gina,Green,mhorn@example.org,983-344-4704,Canada,Google Ads,Real Estate Mentorship,Evergreen,/real-estate-mentorship,google_ads,cpc,real_estate_mentorship,Jordan Lee,Riley Carter,New Lead,45,2026-01-17T15:41:16,2026-01-17T16:07:16,,
lead_a86a929ae6c3,2026-05-19T12:23:11,Mary,Porter,alexander70@example.org,859-685-1953,United States,Google Ads,High Intent Search,Evergreen,/high-intent-search,google_ads,cpc,high_intent_search,Taylor Brooks,Riley Carter,New Lead,42,2026-05-19T14:06:11,2026-05-19T12:50:11,,
lead_e4db0de6f3a5,2026-04-19T03:48:28,Tyler,Hanson,raywalters@example.org,695 634 2777,Canada,Meta Ads,Evergreen Wealth,Evergreen,/evergreen-wealth,meta_ads,paid_social,evergreen_wealth,Alex Morgan,Casey Bennett,New Lead,73,2026-04-19T04:08:28,2026-04-19T04:55:28,,
lead_fee8e0c7927a,2026-01-02T00:59:02,Laura,Moore,ashley06@example.org,+1 (358) 129-2059,Canada,Webinar,5-Day Investor Challenge,Webinar,/5-day-investor-challenge,webinar,organic,5-day_investor_challenge,Jordan Lee,Casey Bennett,New Lead,53,2026-01-02T02:08:02,2026-01-02T01:06:02,,
lead_9c61521ebb2f,2026-01-26T16:16:29,Edward,Mitchell,morrismichelle@example.com,(402) 955-9636,Canada,Direct,Direct Traffic,Evergreen,/direct-traffic,direct,organic,direct_traffic,Alex Morgan,Casey Bennett,New Lead,47,2026-01-26T18:44:29,2026-01-26T16:26:29,,
lead_7c5801ee3cf0,2026-06-30T15:38:16,Steven,Cortez,debbiejackson@example.net,1-120-661-5498,Mexico,Meta Ads,Investor Calculator,Evergreen,/investor-calculator,meta_ads,paid_social,investor_calculator,Alex Morgan,Morgan Reed,New Lead,34,2026-06-30T17:09:16,2026-06-30T16:08:16,,
lead_e578292363ba,2026-03-26T01:35:54,Debbie,Arnold,leejennifer@example.org,(300) 498-3211 x221,Canada,Meta Ads,Mentorship VSL,Evergreen,/mentorship-vsl,meta_ads,paid_social,mentorship_vsl,Jordan Lee,Morgan Reed,New Lead,41,2026-03-26T02:16:54,2026-03-26T01:50:54,,
lead_c9c3e5be008e,2026-06-19T06:19:16,Kimberly,Watson,william15@example.net,268 687 6401,United States,Direct,Direct Traffic,Evergreen,/direct-traffic,direct,organic,direct_traffic,Jordan Lee,Casey Bennett,New Lead,58,2026-06-19T07:35:16,2026-06-19T06:58:16,,
lead_d57552fe4edc,2026-04-30T00:28:05,Alyssa,Baker,pricevanessa@example.org,406-298-7787,Canada,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Jordan Lee,Morgan Reed,New Lead,70,2026-04-30T01:40:05,2026-04-30T00:46:05,,
lead_94e67ecf4396,2026-05-29T06:59:07,Marie,Meyer,slittle@example.com,1-319-623-4219,Canada,Meta Ads,Investor Calculator,Evergreen,/investor-calculator,meta_ads,paid_social,investor_calculator,Taylor Brooks,Riley Carter,New Lead,53,2026-05-29T07:42:07,2026-05-29T07:20:07,,
lead_ddc417e0f182,2026-02-06T16:25:50,Jennifer,Graham,haroldlee@example.org,1-510-429-4831,Canada,Webinar,5-Day Investor Challenge,Webinar,/5-day-investor-challenge,webinar,organic,5-day_investor_challenge,Alex Morgan,Morgan Reed,New Lead,87,2026-02-06T17:08:50,2026-02-06T18:31:50,,
lead_c2619f19b968,2026-05-18T02:01:31,Jessica,Pace,davismichelle@example.com,369 999 4981,Canada,Organic,Organic Content,Organic,/organic-content,organic,organic,organic_content,Jordan Lee,Morgan Reed,New Lead,71,2026-05-18T04:05:31,2026-05-18T02:12:31,,
lead_dce830a83937,2026-03-30T21:18:53,Willie,Gonzalez,brownnancy@example.com,+1 (602) 000-5328,Canada,Google Ads,Real Estate Mentorship,Evergreen,/real-estate-mentorship,google_ads,cpc,real_estate_mentorship,Taylor Brooks,Morgan Reed,New Lead,38,2026-03-30T23:29:53,2026-03-30T22:21:53,,
lead_e13170dd468f,2026-02-09T13:28:04,James,Foster,smithcrystal@example.com,743 838 0582,Canada,Meta Ads,Evergreen Wealth,Evergreen,/evergreen-wealth,meta_ads,paid_social,evergreen_wealth,Alex Morgan,Riley Carter,New Lead,81,2026-02-09T14:45:04,2026-02-09T14:31:04,,
lead_b4a5e154768c,2026-04-20T08:55:23,Megan,Gilbert,brownraymond@example.net,+1 (727) 633-2838,Canada,Organic,Organic Content,Organic,/organic-content,organic,organic,organic_content,Taylor Brooks,Morgan Reed,New Lead,43,2026-04-20T11:49:23,2026-04-20T09:08:23,,
lead_77cdc82ba96a,2026-03-22T20:39:11,Emily,Andrade,jasonwebb@example.net,485.186.2671,Canada,Organic,Organic Content,Organic,/organic-content,organic,organic,organic_content,Jordan Lee,Riley Carter,New Lead,61,2026-03-22T21:03:11,2026-03-22T21:53:11,,
lead_8dbd912a35a4,2026-01-06T00:59:32,Ryan,Torres,smithcharles@example.org,(223) 392-1883 x527,United States,Meta Ads,Investor Calculator,Evergreen,/investor-calculator,meta_ads,paid_social,investor_calculator,Taylor Brooks,Morgan Reed,New Lead,62,2026-01-06T02:16:32,2026-01-06T01:50:32,,
lead_5ceb46d133ef,2026-06-12T12:35:47,Allison,Nguyen,sullivanpaula@example.com,+1 (210) 659-2088,Canada,Google Ads,High Intent Search,Evergreen,/high-intent-search,google_ads,cpc,high_intent_search,Alex Morgan,Casey Bennett,New Lead,36,2026-06-12T14:02:47,2026-06-12T13:20:47,,
lead_b9625bbaa39b,2026-03-30T04:03:07,Melissa,Li,kaylahowell@example.com,561-781-5969 x838,France,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Taylor Brooks,Riley Carter,New Lead,85,2026-03-30T06:48:07,2026-03-30T05:19:07,,
lead_7ae7d53daccc,2026-05-08T09:59:12,Michael,Jimenez,ewinglynn@example.org,+1 (265) 686-2959,France,Meta Ads,Evergreen Wealth,Evergreen,/evergreen-wealth,meta_ads,paid_social,evergreen_wealth,Jordan Lee,Riley Carter,New Lead,56,2026-05-08T12:43:12,2026-05-08T10:26:12,,
lead_5fdd62a36bbf,2026-02-11T01:02:27,Devon,West,christina99@example.org,1 (153) 946-0742,Mexico,Direct,Direct Traffic,Evergreen,/direct-traffic,direct,organic,direct_traffic,Jordan Lee,Casey Bennett,New Lead,66,2026-02-11T01:19:27,2026-02-11T01:11:27,,
lead_80930d06f029,2026-04-17T05:55:58,Sean,Burton,kathyjenkins@example.net,1-917-996-7080,Canada,Webinar,5-Day Investor Challenge,Webinar,/5-day-investor-challenge,webinar,organic,5-day_investor_challenge,Jordan Lee,Casey Bennett,New Lead,66,2026-04-17T08:34:58,2026-04-17T06:47:58,,
lead_48aba183fed8,2026-01-18T07:38:51,Kimberly,Ellis,wscott@example.net,1-764-183-9841,Mexico,Meta Ads,Investor Calculator,Evergreen,/investor-calculator,meta_ads,paid_social,investor_calculator,Alex Morgan,Casey Bennett,New Lead,51,2026-01-18T07:48:51,2026-01-18T08:59:51,,
lead_c454c03b0709,2026-05-06T16:01:17,Steven,Roberts,ostone@example.com,(169) 881-6498,Canada,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Jordan Lee,Casey Bennett,New Lead,50,2026-05-06T18:53:17,2026-05-06T16:53:17,,
lead_82da4c1f24c4,2026-06-25T11:42:25,Joseph,Stewart,elizabethrobertson@example.com,752-102-6270,United States,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Jordan Lee,Riley Carter,New Lead,64,2026-06-25T14:42:25,2026-06-25T12:14:25,,
lead_c61f447fead4,2026-04-10T13:08:13,Ricardo,Tran,smithamy@example.com,(645) 813-0889 x830,Canada,Meta Ads,Investor Calculator,Evergreen,/investor-calculator,meta_ads,paid_social,investor_calculator,Jordan Lee,Casey Bennett,New Lead,51,2026-04-10T14:04:13,2026-04-10T13:47:13,,
lead_5bc60a58288f,2026-03-24T03:39:06,Timothy,Estrada,christinedoyle@example.com,185.630.2750,United States,Meta Ads,Mentorship VSL,Evergreen,/mentorship-vsl,meta_ads,paid_social,mentorship_vsl,Jordan Lee,Riley Carter,New Lead,70,2026-03-24T04:07:06,2026-03-24T04:08:06,,
lead_7b1c55b6c1e2,2026-03-24T17:23:00,Aaron,Williams,jennifer61@example.net,1 (430) 564-1849,Canada,Meta Ads,Mentorship VSL,Evergreen,/mentorship-vsl,meta_ads,paid_social,mentorship_vsl,Jordan Lee,Casey Bennett,New Lead,31,2026-03-24T17:51:00,2026-03-24T17:46:00,,
lead_7a61a8ec888c,2026-06-30T17:13:31,Margaret,Irwin,ryan90@example.net,201-872-6001 x365,Canada,Referral,Partner Referral,Referral,/partner-referral,referral,organic,partner_referral,Taylor Brooks,Riley Carter,New Lead,88,2026-06-30T19:24:31,2026-06-30T19:27:31,,
lead_0859da20991c,2026-03-26T22:13:28,Brandon,Nelson,kevin42@example.net,567-456-8652,Mexico,Meta Ads,Investor Calculator,Evergreen,/investor-calculator,meta_ads,paid_social,investor_calculator,Jordan Lee,Casey Bennett,New Lead,68,2026-03-26T22:38:28,2026-03-26T22:24:28,,
lead_247d2097d6fd,2026-05-13T21:08:02,Shelby,Gray,darrylkent@example.net,+1 (172) 562-2219,Mexico,Meta Ads,Evergreen Wealth,Evergreen,/evergreen-wealth,meta_ads,paid_social,evergreen_wealth,Taylor Brooks,Casey Bennett,New Lead,61,2026-05-13T22:29:02,2026-05-13T21:30:02,,
lead_556f8e168cfc,2026-04-17T23:49:10,Martin,Lewis,scott04@example.com,1-776-484-5593,Mexico,Meta Ads,Evergreen Wealth,Evergreen,/evergreen-wealth,meta_ads,paid_social,evergreen_wealth,Taylor Brooks,Morgan Reed,New Lead,53,2026-04-18T00:13:10,2026-04-18T00:30:10,,
lead_d5fc976bc1a4,2026-01-19T08:19:44,Mark,Davis,amandaedwards@example.com,124.553.1290,United States,Organic,Organic Content,Organic,/organic-content,organic,organic,organic_content,Taylor Brooks,Casey Bennett,New Lead,46,2026-01-19T10:22:44,2026-01-19T08:36:44,,
lead_a28cd3907970,2026-05-30T06:09:12,Joyce,Foster,staceyarias@example.org,932-772-6488 x395,Canada,Google Ads,High Intent Search,Evergreen,/high-intent-search,google_ads,cpc,high_intent_search,Taylor Brooks,Riley Carter,New Lead,44,2026-05-30T08:22:12,2026-05-30T06:24:12,,
lead_9d91abdcc271,2026-06-13T16:14:40,Manuel,Leonard,george94@example.org,1 (225) 161-8575,Canada,Organic,Organic Content,Organic,/organic-content,organic,organic,organic_content,Jordan Lee,Riley Carter,New Lead,46,2026-06-13T17:59:40,2026-06-13T16:45:40,,
lead_569148aad3e9,2026-05-21T14:31:32,Shane,Brown,ricedana@example.com,1-691-477-4473,United States,Meta Ads,Mentorship VSL,Evergreen,/mentorship-vsl,meta_ads,paid_social,mentorship_vsl,Jordan Lee,Riley Carter,New Lead,81,2026-05-21T16:32:32,2026-05-21T15:28:32,,
lead_00f80140d7bc,2026-06-28T06:42:42,Danielle,Kelly,kennethrusso@example.net,1-517-159-4973,Canada,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Alex Morgan,Riley Carter,New Lead,71,2026-06-28T07:34:42,2026-06-28T07:02:42,,
lead_340026e4b8e8,2026-06-19T06:01:26,Keith,Valenzuela,benjaminhall@example.net,(303) 318-3611 x338,Canada,Direct,Direct Traffic,Evergreen,/direct-traffic,direct,organic,direct_traffic,Taylor Brooks,Morgan Reed,New Lead,64,2026-06-19T08:58:26,2026-06-19T06:50:26,,
lead_6e1698840f8b,2026-01-03T14:00:14,Ronald,Johnson,lhunter@example.net,752.787.3048,United States,Meta Ads,Evergreen Wealth,Evergreen,/evergreen-wealth,meta_ads,paid_social,evergreen_wealth,Jordan Lee,Riley Carter,New Lead,69,2026-01-03T14:48:14,2026-01-03T14:35:14,,
lead_31a25a76a27e,2026-02-28T19:09:00,Jack,Sutton,hunter74@example.com,1 (235) 378-0189,Mexico,Google Ads,Real Estate Mentorship,Evergreen,/real-estate-mentorship,google_ads,cpc,real_estate_mentorship,Taylor Brooks,Casey Bennett,New Lead,37,2026-02-28T21:52:00,2026-02-28T19:57:00,,
lead_319c982597b1,2026-06-06T05:53:51,Michael,Jennings,kellybooth@example.com,477.629.6914,Canada,Referral,Client Referral,Referral,/client-referral,referral,organic,client_referral,Alex Morgan,Morgan Reed,New Lead,81,2026-06-06T07:15:51,2026-06-06T06:59:51,,
lead_5813716013f8,2026-05-16T03:44:46,Jason,Foster,pamela64@example.com,999-990-0108,Mexico,Meta Ads,Evergreen Wealth,Evergreen,/evergreen-wealth,meta_ads,paid_social,evergreen_wealth,Alex Morgan,Casey Bennett,New Lead,58,2026-05-16T04:37:46,2026-05-16T04:01:46,,
lead_13ad1672417d,2026-03-26T14:55:17,Matthew,Perez,schmidtjesus@example.net,1 (321) 189-6844,Mexico,Referral,Partner Referral,Referral,/partner-referral,referral,organic,partner_referral,Taylor Brooks,Morgan Reed,New Lead,63,2026-03-26T17:40:17,2026-03-26T15:52:17,,
lead_f43a74e38a22,2026-01-29T18:30:07,Debra,Price,christine97@example.net,1 (372) 857-5958,Canada,Meta Ads,Investor Calculator,Evergreen,/investor-calculator,meta_ads,paid_social,investor_calculator,Alex Morgan,Morgan Reed,New Lead,94,2026-01-29T20:36:07,2026-01-29T19:48:07,,
lead_8d85a2d6c195,2026-04-05T04:28:55,Sonia,Harmon,whitecharles@example.net,189-124-8839 x717,Canada,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Jordan Lee,Riley Carter,New Lead,45,2026-04-05T06:33:55,2026-04-05T04:45:55,,
lead_b7713e7e8b1f,2026-04-21T13:44:17,Sara,Christensen,ruth45@example.org,1-336-728-6811,Canada,Meta Ads,Investor Calculator,Evergreen,/investor-calculator,meta_ads,paid_social,investor_calculator,Alex Morgan,Morgan Reed,New Lead,68,2026-04-21T15:29:17,2026-04-21T14:26:17,,
lead_d2e737a1cb06,2026-03-22T17:14:12,Jessica,Little,allisonpeterson@example.com,(111) 939-7814 x590,United States,Referral,Client Referral,Referral,/client-referral,referral,organic,client_referral,Taylor Brooks,Riley Carter,New Lead,90,2026-03-22T19:25:12,2026-03-22T17:41:12,,
lead_65d9558f336b,2026-01-08T04:30:45,Joann,Williamson,marthagriffin@example.net,655-286-6933,Canada,Organic,Organic Content,Organic,/organic-content,organic,organic,organic_content,Taylor Brooks,Riley Carter,New Lead,68,2026-01-08T06:39:45,2026-01-08T04:41:45,,
lead_abae0de8e7f2,2026-02-15T00:45:33,Christopher,Calderon,julie80@example.net,105-326-0119 x391,Canada,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Jordan Lee,Riley Carter,New Lead,95,2026-02-15T01:05:33,2026-02-15T01:05:33,,
lead_c5aa808b7dbb,2026-02-22T00:15:58,John,Mathews,melissarollins@example.com,655 136 0908,Canada,Meta Ads,Evergreen Wealth,Evergreen,/evergreen-wealth,meta_ads,paid_social,evergreen_wealth,Jordan Lee,Morgan Reed,New Lead,43,2026-02-22T03:05:58,2026-02-22T02:58:58,,
lead_20c232799d31,2026-03-29T01:20:51,Margaret,Salinas,williamsmark@example.org,1-737-361-5873,Canada,Organic,Organic Content,Organic,/organic-content,organic,organic,organic_content,Jordan Lee,Riley Carter,New Lead,71,2026-03-29T03:16:51,2026-03-29T01:41:51,,
lead_ea7f646c43dc,2026-03-27T01:44:37,Katherine,Taylor,smiller@example.com,(696) 933-5390 x058,Canada,Meta Ads,Investor Calculator,Evergreen,/investor-calculator,meta_ads,paid_social,investor_calculator,Taylor Brooks,Riley Carter,New Lead,56,2026-03-27T02:48:37,2026-03-27T02:08:37,,
lead_9fc12a71b723,2026-06-15T17:22:58,Theresa,Bray,odavis@example.com,231-566-3979 x255,Canada,Meta Ads,Mentorship VSL,Evergreen,/mentorship-vsl,meta_ads,paid_social,mentorship_vsl,Jordan Lee,Riley Carter,New Lead,26,2026-06-15T20:15:58,2026-06-15T17:55:58,,
lead_ca0f68b26dfd,2026-06-11T18:26:15,Craig,Roberts,nhuber@example.org,783 772 7028,United States,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Jordan Lee,Casey Bennett,New Lead,56,2026-06-11T21:23:15,2026-06-11T18:58:15,,
lead_b2d2e3d27504,2026-05-01T17:59:43,Wendy,Santos,psmith@example.com,281 644 1610,Canada,Webinar,5-Day Investor Challenge,Webinar,/5-day-investor-challenge,webinar,organic,5-day_investor_challenge,Taylor Brooks,Morgan Reed,New Lead,90,2026-05-01T18:57:43,2026-05-01T18:21:43,,
lead_aa62a1ef4776,2026-02-03T15:35:42,Cindy,Horton,cynthia35@example.net,1-164-051-0388,Canada,Referral,Partner Referral,Referral,/partner-referral,referral,organic,partner_referral,Jordan Lee,Morgan Reed,New Lead,80,2026-02-03T16:31:42,2026-02-03T15:47:42,,
lead_eb1c9f859773,2026-02-28T23:07:13,Derek,Baird,bakertommy@example.org,+1 (428) 144-4718,Canada,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Alex Morgan,Morgan Reed,New Lead,63,2026-03-01T00:12:13,2026-02-28T23:33:13,,
lead_b4a895ca9d1e,2026-03-11T07:56:42,Brittany,Bauer,johnstonbarbara@example.org,+1 (976) 490-9228,Canada,Google Ads,Real Estate Mentorship,Evergreen,/real-estate-mentorship,google_ads,cpc,real_estate_mentorship,Taylor Brooks,Morgan Reed,New Lead,62,2026-03-11T10:54:42,2026-03-11T08:58:42,,
lead_f08d8db79a2b,2026-03-25T14:50:12,Kathryn,Ramirez,uhubbard@example.com,435.872.7174,United States,Webinar,VIP Webinar,Webinar,/vip-webinar,webinar,organic,vip_webinar,Alex Morgan,Riley Carter,New Lead,82,2026-03-25T15:24:12,2026-03-25T15:42:12,,
lead_01d333db1525,2026-03-08T02:01:32,Andrew,Faulkner,mccormickkatherine@example.com,434-398-8187,United States,Meta Ads,Investor Calculator,Evergreen,/investor-calculator,meta_ads,paid_social,investor_calculator,Taylor Brooks,Casey Bennett,New Lead,47,2026-03-08T03:36:32,2026-03-08T02:26:32,,
lead_2e6429ab4a86,2026-05-18T04:05:07,Amy,Ramos,suzanne33@example.org,+1 (147) 704-1309,Mexico,Webinar,5-Day Investor Challenge,Webinar,/5-day-investor-challenge,webinar,organic,5-day_investor_challenge,Jordan Lee,Casey Bennett,New Lead,54,2026-05-18T04:22:07,2026-05-18T04:18:07,,
